plaza_code,Tollname,Latitude,Longitude,Car Rate Single,Lcvrate Single,Busrate Single,Threeaxle Single,Fouraxle Single,HCM EME Single,Oversized Single
536177,Jakhrana Toll Plaza,27.97362949,76.20063408,89.0,145.0,297.0,413.0,468.0,468.0,533.0
536014,JamnagarBypass-Vadinar,22.4271343,69.9139827,105.0,169.0,355.0,388.0,558.0,558.0,680.0
545034,Jaswadi Toll Plaza,21.78758243,76.44422149,67.0,106.0,227.0,249.0,418.0,442.0,493.0
312064,Jat Guwana Toll Plaza,28.12121748,76.17937179,92.0,150.0,307.0,421.0,466.0,495.0,540.0
556019,Javoor Toll Plaza,13.79485429,75.98205217,92.0,150.0,314.0,385.0,492.0,503.0,599.0
536047,Jawahar Nagar,17.12879396,77.34992265,92.0,151.0,312.0,369.0,492.0,492.0,580.0
520005,Jewar Toll Plaza,28.11421676,77.57549292,131.0,208.0,431.0,617.0,667.0,667.0,834.0
536271,Jhilwara Toll Plaza,25.23295602,73.66898205,88.0,135.0,282.0,321.0,438.0,454.0,542.0
536260,Jhirana Toll Plaza,26.28937313,75.63072854,77.0,123.0,257.0,349.0,399.0,399.0,490.0
345041,Jhiriya Toll Plaza,24.5668853,81.41434165,69.0,111.0,230.0,252.0,362.0,362.0,442.0
536298,Jiliya Toll Plaza,27.25490451,74.85462183,60.0,97.0,205.0,224.0,322.0,322.0,390.0
536093,Jogewal Toll Plaza,29.96220044,74.75152743,72.0,115.0,241.0,262.0,375.0,375.0,458.0
345034,Jognihai,24.5919366,81.46579342,69.0,111.0,230.0,252.0,362.0,362.0,442.0
536184,Jonnada Toll Plaza,18.01127543,83.40778035,52.2,86.4,179.0,208.6,282.8,282.8,344.6
536284,Joshiraram Toll Plaza,26.23472026,73.02022649,75.0,122.0,256.0,279.0,401.0,401.0,489.0
545048,Julwaniya Toll Plaza,21.85646282,75.221911,80.0,133.0,270.0,393.0,424.0,448.0,481.0
556023,Kabbur Plaza,16.3550366,74.70873047,79.0,127.0,265.0,327.0,416.0,416.0,504.0
556001,Kadathanamale Toll Plaza,13.21332317,77.55430328,63.0,95.0,198.0,243.0,304.0,199.0,346.0
536172,Kadwala Plaza,23.7549136,75.82701267,83.0,135.0,282.0,328.0,442.0,442.0,537.0
556063,Kakrahi Km 280,26.79399352,79.32634927,97.0,156.0,330.0,369.0,517.0,517.0,629.0
536129,Kaladera Toll Plaza,27.18683655,75.59416345,68.0,114.0,234.0,310.0,371.0,371.0,431.0
536195,Kaladera Toll Plaza,27.18691841,75.59416119,68.0,114.0,234.0,310.0,371.0,371.0,431.0
536255,Kalawa Toll Plaza,27.04022103,74.63077293,62.0,99.0,206.0,248.0,324.0,324.0,394.0
312069,Kalinger Fee Plaza,28.02364242,77.11207319,120.0,152.4,316.8,440.8,481.8,481.8,589.8
536107,Kallapura Toll Plaza,14.08038342,75.53464071,103.0,166.0,348.0,381.0,546.0,546.0,666.0
540507,Kalmora Toll Plaza,23.225745,75.034617,126.0,199.0,412.0,536.0,639.0,639.0,794.0
545101,Kalyanpura Toll Plaza,24.127005,77.650435,66.0,108.0,232.0,263.0,365.0,365.0,438.0
556020,Kamthana Toll Plaza,17.845891,77.448414,108.0,175.0,365.0,399.0,573.0,573.0,697.0
556028,Kanakapura Road (P3) Plaza,12.85736068,77.52783219,91.0,148.0,310.0,405.0,515.0,543.0,595.0
536024,Kansari Toll Plaza,24.31414113,72.14648419,59.0,95.0,199.0,216.0,311.0,311.0,379.0
536054,Karahal Toll Plaza,25.503944,77.073194,118.0,191.0,401.0,438.0,629.0,629.0,766.0
556062,Karampur Km243,26.50124302,79.43524186,111.0,175.0,363.0,406.0,565.0,565.0,698.0
540039,Karanja Lad Toll Plaza,20.51535726,77.4598493,118.0,191.0,400.0,471.0,623.0,623.0,765.0
556035,Karikatti Toll Plaza,15.73840634,75.06379595,90.0,223.6,327.2,363.0,359.6,448.0,474.0
570010,Kasari Toll Plaza,27.02291103,74.81145711,62.0,99.0,206.0,248.0,324.0,324.0,394.0
536171,Kasherol Toll Plaza,21.71525863,72.78106183,87.0,145.0,295.0,429.0,467.0,458.0,519.0
320112,Kashi Plaza DME Km 5823,28.896616,77.64537,89.0,147.0,304.0,373.0,479.0,479.0,557.0
545083,Katangi Toll Plaza,23.49053537,79.82587204,84.0,141.0,315.0,341.0,470.0,487.0,609.0
540017,Katol Road Toll Plaza,21.18419088,79.0321215,87.0,140.0,287.0,378.0,447.0,469.0,542.0
536222,Kawai Toll Plaza,24.76605314,76.67437746,76.0,123.0,265.0,299.0,417.0,417.0,501.0
546027,Kaytha,23.229287,76.040933,75.0,120.0,253.0,303.0,397.0,397.0,482.0
550008,Keesara,17.30758166,78.37798895,62.4,112.8,227.2,326.2,463.0,463.0,554.0
570054,Kekri Toll Plaza,25.9390105,75.14079045,119.0,190.0,398.0,516.0,620.0,620.0,763.0
570017,Kelankot Toll Plaza,26.10879667,72.37642948,55.0,87.0,183.0,198.0,287.0,287.0,349.0
340025,Kelwad,21.47133534,78.87235648,91.0,146.0,300.0,392.0,467.0,489.0,567.0
536202,Khadaka Toll Plaza,21.03851343,78.9796453,85.0,136.0,281.0,370.0,438.0,460.0,529.0
540025,Khadka Toll Plaza,19.5555125,74.98220926,75.0,120.0,252.0,276.0,397.0,396.8,483.0
536228,Khairad Toll Plaza,24.19805381,73.99299159,118.0,187.0,389.0,425.0,606.0,606.0,747.0
540003,Khalapur Toll Plaza,18.80108035,73.28536696,118.6,109.2,216.0,362.8,501.0,501.0,558.0
312068,Khalilpur Fee Plaza,28.15763617,77.15287067,120.0,132.8,274.6,363.6,404.6,404.6,490.6
312074,Khalilpur Toll Plaza,28.15814418,77.1541689,120.0,132.8,274.6,363.6,404.6,404.6,490.6
556057,Khanna Km 86,25.57718907,80.06305197,58.0,95.0,199.0,252.0,312.0,312.0,380.0
570024,Khanpur Toll,24.656954,76.31513131,84.0,136.0,284.0,332.0,446.0,446.0,543.0
312059,Kharkhara Toll Plaza,28.92669241,76.37590916,63.0,101.0,213.0,229.0,317.0,346.0,394.0
312037,Kharkhoda,28.858488,76.946385,90.0,146.0,307.0,352.0,480.0,480.0,584.0
536156,Kharpi Check Post,21.3748258,77.63172427,103.0,168.0,350.0,441.0,574.0,574.0,681.0
312060,Kherari Toll Plaza,28.82784209,76.34897716,55.0,89.0,187.0,219.0,276.0,305.0,344.0
312053,Kheri Sharaf Ali Toll Plaza,29.55317663,76.53557813,105.0,171.0,356.0,387.0,559.0,559.0,680.0
545007,Kherkheda,24.01664,75.393569,72.0,117.0,245.0,289.0,384.0,384.0,466.0
7001,Kherki Daula Toll Plaza,28.395604,76.98176,96.0,79.2,163.4,170.4,211.4,211.4,241.4
545046,Khiriya Naka Toll Plaza,24.64259448,78.76477857,94.0,151.0,316.0,346.0,496.0,496.0,605.0
340066,Khuian Sarvar Plaza,30.08924081,74.02700856,58.0,93.0,194.0,211.0,302.0,302.0,369.0
540055,Khutgar Sapgaon Toll Plaza,19.432251,73.359175,106.0,152.0,299.0,481.0,531.0,531.0,544.0
312057,Kilazafargarh Toll Plaza,29.098408,76.425469,78.0,126.0,264.0,287.0,414.0,414.0,503.0
536215,Kir Ki Choki (Bargaon),24.5799452,74.19801802,85.0,135.0,279.0,306.0,435.0,441.0,538.0
536186,Kiramsariya (Osian),26.66840403,72.32414798,51.0,82.0,175.0,189.0,272.0,272.0,332.0
312073,Kiranj Toll Plaza,28.18827681,77.17226531,104.0,132.8,274.6,363.6,404.6,404.6,490.6
570032,Kk Toll Plaza,28.10538378,76.7082428,114.0,173.0,357.0,477.0,561.0,561.0,647.0
550001,Kokapet,17.40654774,78.33088012,79.4,130.8,267.2,340.2,449.0,449.0,527.0
540051,Kokmathan Toll Plaza,19.84034088,74.47280404,124.0,207.0,426.0,525.0,673.0,673.0,778.0
560014,Kolappancheri,13.06561339,80.07441981,61.0,97.0,203.0,222.0,317.0,317.0,387.0
570015,Kolha Toll Plaza,29.51999533,74.33598761,55.0,88.0,184.0,200.0,286.0,286.0,349.0
570016,Kolu Toll Plaza,26.90435423,72.31208613,58.0,94.0,196.0,214.0,307.0,307.0,374.0
540028,Kopra Kharghar Toll Plaza,19.03741657,73.0784357,115.6,97.2,189.0,321.8,531.0,531.0,544.0
330073,Kota Bypass Toll Plaza,25.12865715,75.79617744,102.0,164.0,341.0,420.0,532.0,532.0,654.0
545082,Kotatala Toll Plaza,23.780076,79.464341,115.0,185.0,389.0,375.0,610.0,610.0,744.0
552004,Kovvuru,17.02729,81.719536,111.0,179.0,377.0,413.0,591.0,591.0,721.0
545031,Kuabadla Toll Plaza,22.36356677,78.62100469,84.0,136.0,286.0,311.0,448.0,448.0,545.0
536025,Kuchhvada Toll Plaza,24.45785879,72.27012129,59.0,95.0,199.0,216.0,311.0,311.0,379.0
312036,Kundali,28.91046333,77.02529541,97.0,158.0,331.0,360.0,518.0,518.0,630.0
536275,Kundela Toll Plaza,23.54022256,74.50137047,124.0,197.0,407.0,534.0,631.0,631.0,783.0
536191,Kuradiya,25.69497963,75.33640901,101.0,161.0,337.0,488.0,523.0,523.0,645.0
520014,Kurebhar,26.38928698,82.12622231,96.0,155.0,328.0,357.0,514.0,514.0,626.0
556018,Kurki Toll Plaza,14.35163497,75.9794629,104.0,168.0,351.0,410.0,550.0,550.0,669.0
540008,Kusgaon NH48 Toll Plaza,18.760253,73.439713,73.6,65.2,130.0,217.8,501.0,501.0,558.0
540004,Kusgaon Toll Plaza,18.760371,73.430045,73.6,65.2,130.0,217.8,501.0,501.0,558.0
536059,Kusthala Toll Plaza,25.96824085,76.25308541,82.0,131.0,274.0,368.0,426.0,426.0,523.0
536108,Kutrahalli Toll Plaza,14.28482482,75.30492281,107.0,172.0,361.0,395.0,565.0,565.0,693.0
169001,L&T Krishnagiri Thopur Toll P,12.00646562,78.08049415,76.0,130.0,262.0,421.0,421.0,465.0,441.0
1002,L&T Vadodra,22.35331552,73.23689945,128.0,205.0,420.0,534.0,651.0,642.0,781.0
540512,Lawada Toll Plaza,21.85968372,80.10671095,71.2,113.2,245.2,315.8,395.0,395.0,447.0
29001,Laxamannath Plaza,13.19384579,77.64964126,73.0,85.0,177.0,210.0,271.0,199.0,313.0
540059,Limbe Toll Plaza,19.779805,75.194678,88.0,142.0,297.0,324.0,467.0,466.8,568.0
536183,Linglapura,13.44375605,76.13788513,59.0,98.0,204.0,301.0,320.0,331.0,377.0
556024,Link Road (L1) Toll,12.936583,77.5315,90.0,154.0,322.0,413.0,523.0,508.0,603.0
536185,Lordiya (Phalodi),27.05835004,72.41443033,57.0,93.0,193.0,211.0,303.0,303.0,368.0
545090,Madhav Sihora Silodi Corridor,23.44463835,80.14070746,84.0,141.0,315.0,341.0,470.0,487.0,609.0
550023,Madugulapally Toll Plaza,16.9794,79.4537,76.0,121.0,254.0,345.0,394.0,394.0,486.0
360027,Madukkarai,10.895638,76.945815,85.0,134.0,274.0,411.0,425.0,425.0,518.0
556031,Magadi Road (P6) Plaza,12.99024523,77.47208687,59.0,145.0,304.0,360.0,470.0,508.0,550.0
560010,Mahabalipuram Plaza,12.61681232,80.09790068,64.0,104.0,217.0,236.0,338.0,338.0,412.0
345077,Mahauri Toll Plaza,24.57732906,80.69082556,81.0,130.0,271.0,297.0,425.0,425.0,519.0
520010,Mahurakalan,26.71953893,81.13019381,85.0,138.0,288.0,332.0,452.0,452.0,556.0
570026,Mahuwa Toll,27.45757425,76.60804895,81.0,138.0,279.0,415.0,447.0,414.0,469.0
312019,Main PlazaVillage Jakhauli,28.91743075,77.16126896,71.0,115.0,240.0,260.0,367.0,367.0,444.0
345066,Majhgawan,23.869976,80.350801,74.0,123.0,278.0,301.0,412.0,429.0,597.0
570013,Malasar Toll Plaza,28.262625,74.565161,59.0,95.0,201.0,218.0,315.0,315.0,383.0
536101,Malegaon Toll Plaza,18.82987445,77.01337994,89.0,145.0,302.0,330.0,474.0,474.0,577.0
540048,Maliwada Toll Plaza,19.94017688,75.16423663,82.0,132.0,276.0,301.0,434.0,433.8,527.0
536056,Mallampet,17.56090054,78.36870725,79.4,137.8,283.2,358.2,537.0,537.0,663.0
570051,Malpura Toll Plaza,26.30560014,75.41191799,74.0,119.0,250.0,305.0,390.0,390.0,474.0
545044,Malyakhedi,24.04733398,75.03566718,39.0,66.0,135.0,170.0,213.0,219.0,258.0
536308,Mamrejpur Fee Plaza,25.48627,84.998221,84.0,133.0,274.0,335.0,427.0,427.0,529.0
545023,Manankheda,23.79660284,75.10198266,45.0,74.0,154.0,168.0,242.0,248.0,293.0
545037,Manawarkukshi Toll Plaza,22.2106468,75.02615358,83.0,137.0,279.0,406.0,437.0,461.0,498.0
536282,Mandala Sojat Toll Plaza,25.98433501,73.72943299,92.0,162.0,280.0,326.0,430.0,450.0,524.0
350041,Mandamarri Toll Plaza,19.00942296,79.47751468,70.0,115.0,241.0,262.0,377.0,377.0,459.0
545103,Mandleswar Toll Plaza,22.28045025,75.69547154,94.0,155.0,320.0,431.0,500.0,524.0,592.0
536146,Mandrup Border Check Post,17.26304394,75.5108624,98.0,160.0,334.0,365.0,524.0,524.0,636.0
312042,Maneshar-7A,28.3257533,76.89029929,111.0,139.0,288.0,375.0,439.0,439.0,543.0
312043,Maneshar-7B,28.31098775,76.8949172,111.0,139.0,288.0,375.0,439.0,439.0,543.0
536211,Mangalbad (Morwan) Toll Plaza,24.60570997,74.34327917,67.0,108.0,225.0,248.0,355.0,361.0,432.0
24001,Mansar Toll Plaza,21.382312,79.25332,104.0,166.0,344.0,418.0,534.0,534.0,663.0
556017,Marali,15.46914745,76.57643254,67.0,107.0,225.0,298.0,350.0,350.0,429.0
536150,MarawadeCheck Post,17.24133,75.342526,98.0,160.0,334.0,365.0,524.0,524.0,636.0
536089,Maroud Toll Plaza,20.89556043,81.68676391,60.0,103.0,195.0,254.0,335.0,335.0,437.0
536285,Mata Magri Toll Plaza,26.511361,73.804889,82.0,146.0,249.0,293.0,381.0,401.0,466.0
520007,Mathura Toll Plaza,27.66012698,77.73349342,91.0,143.0,297.0,456.0,456.0,456.0,572.0
536269,Mator Toll Plaza,27.77569956,76.60603923,106.0,173.0,357.0,477.0,561.0,561.0,647.0
312020,Maujpur,28.28177917,77.43821925,52.0,118.2,243.4,294.4,344.4,344.4,411.4
556056,Mavai Km 54,25.54412358,80.37066701,65.0,107.0,225.0,280.0,352.0,352.0,429.0
320054,Mavikala,28.87764836,77.24741221,73.0,120.0,249.0,272.0,390.0,390.0,475.0
545021,Mawai Toll Plaza,24.79140897,78.92407141,92.0,146.0,305.0,374.0,475.0,475.0,587.0
242001,Mayar Toll Plaza,29.10066572,75.88495191,77.0,123.0,261.0,286.0,409.0,409.0,498.0
570039,Mb(Gundwa),27.248519,77.469328,64.0,107.0,221.0,323.0,349.0,349.0,414.0
545068,MblNewargaon,21.82606491,80.04175063,71.2,113.2,245.2,315.8,395.0,395.0,447.0
560004,Medavakkam Toll Plaza,12.91835572,80.21027619,59.0,95.0,199.0,217.0,310.0,310.0,379.0
550006,Medchal,17.35415899,78.29682221,77.4,117.8,239.2,309.2,449.0,449.0,527.0
540042,Mehkar Toll Plaza,20.18562409,76.57157257,105.0,171.0,358.0,391.0,561.0,561.0,683.0
320107,Mehrauli Plaza DME Km 2350,28.655347,77.474082,84.0,135.8,283.6,305.6,420.6,420.6,502.6
536021,Mehsana Toll Plaza,23.52741445,72.38819829,99.0,158.0,331.0,397.0,516.0,516.0,634.0
536262,Meoda Kalan Toll Plaza,25.99645203,75.20629817,111.0,176.0,369.0,484.0,574.0,574.0,707.0
540016,Mhasane Phata,18.93308495,74.49306235,58.0,93.6,197.0,261.4,395.0,395.0,482.0
545022,Mhow Plaza,22.60740394,75.79418384,95.0,154.0,322.0,452.0,501.0,501.0,609.0
540022,Mmkipl Toll Plaza,19.98015013,74.49094946,124.0,207.0,426.0,525.0,673.0,673.0,778.0
312052,Mohna Toll Plaza,29.77512609,76.60247157,98.0,158.0,329.0,357.0,504.0,504.0,608.0
536062,Moka Toll Plaza,15.194774,76.999231,81.0,133.0,277.0,302.0,436.0,436.0,529.0
536276,Mor Toll Plaza,26.15757647,75.41702424,95.0,151.0,316.0,426.0,491.0,491.0,604.0
536292,Moraka Toll Plaza,27.43122912,77.02131826,64.0,103.0,215.0,327.0,340.0,340.0,394.0
570056,Mount Abu Green Tax Plaza,24.580646,72.72535944,85.0,134.0,282.0,307.0,440.0,440.0,540.0
540504,MR-10 Toll Plaza,22.77555648,75.86035591,77.0,126.0,265.0,344.0,416.0,416.0,497.0
545095,Mubarakpur Toll Plaza,23.31024775,77.31935882,50.0,80.0,168.0,183.0,264.0,264.0,322.0
540012,Mulund(EEH),19.1534,72.9657,127.6,152.0,299.0,481.0,531.0,531.0,544.0
540013,Mulund(LBS),19.16913092,72.966843,145.0,152.0,299.0,481.0,531.0,531.0,544.0
556033,Mundaragi Toll Plaza,15.13813316,75.88987195,88.0,141.0,294.0,354.0,460.0,460.0,563.0
280001,Murlitol,25.59031211,85.8759728,77.0,126.0,264.0,288.0,415.0,415.0,505.0
392011,Murma Toll Plaza,23.4467814,85.12007628,80.0,130.0,273.0,298.0,428.0,428.0,519.0
556030,Mysore Road (P5) Plaza,12.9059095,77.47072692,88.0,154.0,322.0,413.0,523.0,508.0,603.0
2007,Nadiad Toll Plaza,22.69708827,72.89998633,132.0,208.0,430.0,544.0,661.0,661.0,832.0
536295,Nagal Toll Plaza,27.66330629,75.66752719,73.0,122.0,252.0,330.0,398.0,398.0,464.0
536133,Nagarjunasagar EMC Check Post,16.56774446,79.33345891,59.0,93.0,194.0,252.0,303.0,303.0,372.0
24003,Nagpur Bypass Check Toll Plaza,20.23028855,79.01305152,103.0,165.0,343.0,416.0,534.0,534.0,660.0
536176,Nainasar Toll Plaza,28.47701435,74.63847079,46.0,75.0,156.0,170.0,246.0,246.0,300.0
550019,Nanakramguda,17.40747567,78.35409857,79.4,130.8,267.2,340.2,449.0,449.0,527.0
540023,Nanduri,20.200237,79.029373,103.0,165.0,343.0,416.0,534.0,534.0,660.0
545030,Nanpur Toll Plaza,22.27008,74.51286264,111.0,178.0,364.0,527.0,567.0,567.0,679.0
536135,Narajamalatand A EMC Check Post,16.1643569,79.2997719,42.0,69.0,145.0,159.0,228.0,228.0,278.0
556043,Narsingi,17.38234139,78.35070757,77.4,130.8,267.2,340.2,449.0,449.0,527.0
536142,Navapur Border Check Post,21.16212071,73.74037469,97.0,157.0,319.0,489.0,498.0,498.0,586.0
570019,Naya Nagar Toll Plaza,25.24846366,71.7331007,48.0,79.0,166.0,182.0,259.0,259.0,317.0
545025,Nayagaon,24.57207414,74.76163873,44.0,74.0,152.0,167.0,239.0,245.0,291.0
546004,Nayapura Toll Plaza,23.51654435,75.06647896,98.0,156.0,321.0,435.0,495.0,495.0,619.0
360024,Neelambur,11.060944,77.088928,85.0,134.0,274.0,411.0,425.0,425.0,518.0
546000,Neemthur Toll Plaza,24.52307888,75.80906146,76.0,124.0,258.0,303.0,405.0,405.0,493.0
536055,Neopolis,17.41076389,78.31533611,79.4,130.8,267.2,340.2,449.0,449.0,527.0
546031,Newada Toll Plaza,26.70810843,80.12049271,118.0,189.0,395.0,447.0,614.0,614.0,757.0
540045,Nidhhona Toll Plaza,19.88447787,75.8456117,89.0,143.0,299.0,326.0,470.0,469.8,571.0
556004,Nilavagilu Toll Plaza,12.66483793,76.08815683,74.0,122.0,254.0,328.0,398.0,409.0,473.0
536212,Nimbahrda (Dhinwa) Toll Plaza,24.61086145,74.64840501,65.0,106.0,220.0,242.0,346.0,352.0,422.0
540056,Nimbvali Toll Plaza,19.2094,73.093948,113.6,152.0,299.0,481.0,531.0,531.0,544.0
545040,Ninora Toll Plaza,23.08143038,75.817785,87.0,139.0,293.0,362.0,459.0,459.0,558.0
320106,Noida Plaza DME Km 1400,28.63432597,77.38989303,35.0,97.2,200.4,213.4,278.4,278.4,325.4
312045,Nuh,28.179226,77.074981,115.0,129.4,268.8,357.8,398.8,398.8,484.8
556010,Obalapura Toll Plaza,13.43620429,77.1609632,52.0,95.0,197.0,257.0,291.0,191.0,334.0
536145,Omerga Border Check Post,17.49042458,76.45076839,71.0,116.0,242.0,263.0,379.0,379.0,460.0
556060,Orai Km 174,25.92656587,79.36232901,94.0,149.0,314.0,342.0,492.0,492.0,598.0
340041,Osargaon Toll Plaza,16.17465604,73.69277035,63.0,102.0,212.0,269.0,333.0,333.0,403.0
312065,Pabanawa Toll Plaza,29.90950529,76.64719421,114.0,184.0,384.0,420.0,605.0,605.0,737.0
570012,Padiyara Toll Plaza,27.91643683,74.55449804,57.0,93.0,195.0,212.0,306.0,306.0,372.0
545042,Pagara-GunaCantt,24.65083988,77.42244814,89.0,144.0,308.0,347.0,486.0,486.0,585.0
560016,Palavedu,13.14004241,80.05307264,61.0,97.0,203.0,222.0,317.0,317.0,387.0
536168,Palli,26.93055295,72.67058724,44.0,72.0,153.0,167.0,239.0,239.0,291.0
570014,Pallu Toll Plaza,28.95215408,74.22479797,50.0,80.0,168.0,182.0,262.0,262.0,320.0
545077,Palsud Plaza,21.8135737,74.97456084,80.0,133.0,270.0,393.0,424.0,448.0,481.0
312046,Palwal,28.10232832,77.30511418,114.0,152.4,316.8,440.8,481.8,481.8,589.8
545045,Pandola,25.56639508,76.65306684,92.0,149.0,312.0,340.0,489.0,489.0,594.0
536291,Panhori Toll Plaza,27.44341245,77.22970485,63.0,103.0,214.0,324.0,337.0,337.0,391.0
545086,Panna Amanganj Toll Plaza,24.65667273,80.15552888,62.0,101.0,210.0,230.0,330.0,330.0,401.0
556014,Papanashi,15.35881513,75.68736821,89.0,168.6,300.2,333.6,439.0,439.0,520.0
570029,Papri Toll,27.71390375,76.74287573,102.0,165.0,341.0,494.0,537.0,537.0,617.0
345095,Para Fee Plaza,26.6732246,78.72984576,71.0,113.0,239.0,270.0,375.0,375.0,458.0
536138,Pardi Makta TP,19.33532104,77.38796869,83.0,135.0,283.0,308.0,443.0,443.0,539.0
320105,Partapur Plaza DME Km 5900,28.89641774,77.64490834,89.0,147.0,304.0,373.0,479.0,479.0,557.0
570023,Patan Gudla Plaza,25.2856,75.897097,95.0,154.0,319.0,396.0,497.0,497.0,612.0
536245,Patharahata Toll Plaza,24.35231679,80.79702787,81.0,130.0,271.0,297.0,425.0,425.0,519.0
312041,Patodi,28.39148398,76.86815957,111.0,143.0,300.0,353.0,459.0,459.0,561.0
536045,Pattana,17.39703318,76.70639083,77.0,126.0,264.0,287.0,413.0,413.0,502.0
550011,PeddaAmberpet,17.31982841,78.65607883,74.4,113.8,233.2,331.2,430.0,430.0,537.0
550015,Peddagolconda,17.20405618,78.39781311,62.4,91.8,186.2,251.2,379.0,379.0,452.0
560001,Perungudi Toll Plaza,12.95633442,80.24334614,61.0,97.0,203.0,222.0,317.0,317.0,387.0
536300,Phailipura Toll Plaza,26.6589458,76.99995066,52.0,87.0,178.0,253.0,286.0,253.0,309.0
536147,Pimpalkutti Border Check Post,19.82255439,78.57523518,93.0,151.0,317.0,345.0,498.0,498.0,605.0
536090,Pimparkhed User Fee Plaza,20.30294332,74.75893472,123.0,210.0,427.0,587.0,680.0,679.8,745.0
540054,Pimpri Sadruddin Toll Plaza,19.67138548,73.57156725,103.0,145.0,295.0,423.0,471.0,471.0,505.0
570043,Pinan Fee Plaza,27.25558045,76.76753908,56.0,93.0,191.0,267.0,306.0,273.0,333.0
6002,Pipalaz,26.158577,74.371572,92.0,146.0,307.0,350.0,482.0,482.0,588.0
545024,Piplyamandi,24.16894377,75.01287394,44.0,74.0,152.0,167.0,239.0,245.0,291.0
360020,Pollachi Cochin Toll Plaza,10.91390127,76.98223387,85.0,134.0,274.0,411.0,425.0,425.0,518.0
360021,Pollachi Salem Toll Plaza,10.92120306,76.98929807,85.0,134.0,274.0,411.0,425.0,425.0,518.0
536302,Punjabipura Toll Plaza,26.67816839,77.58333986,75.0,122.0,254.0,296.0,398.0,398.0,492.0
536152,Purnad Check Post,21.63664527,76.52550602,74.0,119.0,254.0,278.0,479.0,479.0,583.0
570048,Ragunathpura Toll Plaza,28.29321108,75.70714272,47.0,77.0,158.0,174.0,249.0,249.0,303.0
520021,Raipur-Baghpur,25.83380642,83.56402264,105.0,171.0,358.0,412.0,632.0,563.0,685.0
550017,Rajendra Nagar,17.32349272,78.37509995,62.4,117.8,239.2,309.2,463.0,463.0,554.0
540001,Rajiv Gandhi Sea Link,19.04351943,72.82469815,119.0,152.0,299.0,481.0,531.0,531.0,544.0
570034,Rajpura Km 24 Toll Plaza,24.53686069,75.98369703,79.0,128.0,266.0,312.0,418.0,418.0,508.0
536154,Rajura Check Post,19.36131687,79.19580441,76.0,123.0,259.0,281.0,406.0,406.0,493.0
570033,Ralayati Km 9 Toll Plaza,24.56349799,76.11559693,79.0,128.0,266.0,312.0,418.0,418.0,508.0
536286,Ram Nagar Toll Plaza,26.59825,73.76475,81.0,144.0,246.0,290.0,377.0,397.0,461.0
536032,Ramol Toll Plaza,22.98381899,72.66375758,95.0,151.5,312.0,376.0,472.0,473.8,589.8
536188,Rampura ( Jodhpur ),26.47305831,73.01420486,64.0,104.0,220.0,239.0,343.0,343.0,419.0
536169,Rampura Toll Plaza,29.34951294,73.92232558,50.0,80.0,168.0,183.0,262.0,262.0,321.0
536148,Ramtek Border Check Post,21.43231999,79.28614351,104.0,166.0,344.0,418.0,534.0,534.0,663.0
536033,Ranasan Toll Plaza,23.09628346,72.68630305,95.0,151.5,312.0,376.0,472.0,473.8,589.8
536293,Randua Pooth Toll Plaza,27.49822153,76.79607837,74.0,127.0,256.0,399.0,412.0,379.0,420.0
545054,Rangaon,22.18074718,75.18748204,86.0,143.0,291.0,425.0,456.0,480.0,521.0
320102,Rasoolpur Sikrod DME Km 3134,28.70540113,77.52018828,101.0,165.0,347.0,379.0,543.0,543.0,661.0
345085,Ratanpur Pata Plaza,22.24668362,76.00164158,64.0,108.0,226.0,303.0,355.0,379.0,407.0
345008,Rathara,24.55015129,81.34682702,69.0,111.0,230.0,252.0,362.0,362.0,442.0
536064,Ratwai,26.242449,78.313129,82.0,132.0,276.0,300.0,433.0,433.0,527.0
540508,Rau Pithampur Toll Plaza,22.62893287,75.78690327,95.0,154.0,322.0,452.0,501.0,501.0,609.0
550013,Ravi Ryal,17.21251352,78.5308614,71.4,119.8,242.2,370.2,426.0,426.0,512.0
520008,Rehan Kalan Toll Plaza,27.20223851,78.11466979,82.0,134.0,281.0,348.0,438.0,438.0,534.0
550021,Renikunta Toll Plaza,18.29443207,79.1172021,81.0,132.0,276.0,303.0,434.0,434.0,528.0
570052,Renwal Toll Plaza,26.67793737,75.66638929,72.0,116.0,241.0,299.0,374.0,374.0,461.0
545038,Rewa Ring Road Toll Plaza,24.53699568,81.3493508,69.0,111.0,230.0,252.0,362.0,362.0,442.0
540020,Ring Road Toll Plaza,21.15803445,79.0102454,87.0,140.0,287.0,378.0,447.0,469.0,542.0
540514,Ringod Toll Plaza,22.6017273,74.9287861,87.0,142.0,290.0,438.0,449.0,473.0,539.0
536239,Rojhana Toll Plaza,23.95225254,75.68199898,93.0,150.0,315.0,365.0,494.0,494.0,600.0
536092,RTP11,28.35889329,77.54034932,57.0,118.2,243.4,294.4,344.4,344.4,411.4
536180,RTP12,28.346516,77.543489,74.0,118.2,243.4,294.4,344.4,344.4,411.4
536181,RTP15,28.319421,77.552713,74.0,118.2,243.4,294.4,344.4,344.4,411.4
536182,RTP16,28.321175,77.551394,74.0,118.2,243.4,294.4,344.4,344.4,411.4
520023,RTP36 Yamuna Toll Plaza,28.14140116,77.57460044,131.0,208.0,431.0,617.0,667.0,667.0,834.0
536214,Salumba (Isarwas),24.17251598,74.0473509,118.0,187.0,389.0,425.0,606.0,606.0,747.0
